,0,1,2,3,4,5
364,1099.771525,5.906999999999999e-29,4,7,1387,1380
365,1099.902991,6.008999999999999e-29,5,7,1387,1380
366,1099.962485,4.5720000000000005e-28,5,3,1387,1380
367,1099.9953699999999,1.254e-27,5,7,1387,1380
368,1100.055747,1.42e-30,4,3,1387,1380
369,1100.351661,5.533999999999999e-29,5,7,1387,1380
370,1100.733802,1.38e-28,5,7,1387,1380
371,1100.898078,3.0540000000000003e-28,4,3,1387,1380
372,1100.9407609999998,4.135e-30,4,3,1387,1380
373,1101.078685,2.3239999999999998e-30,4,3,1387,1380
374,1101.205408,2.724e-27,5,7,1387,1380
375,1101.450607,2.171e-23,5,7,15,1380
376,1101.591196,2.7289999999999996e-30,4,3,1387,1380
377,1102.187409,1.2429999999999999e-29,4,3,1387,1380
378,1102.650914,1.688e-25,5,7,15,1380
379,1102.736947,2.3349999999999998e-29,4,3,1387,1380
380,1102.760648,3.728e-26,5,6,15,1380
381,1102.989481,3.176e-30,5,7,1387,1380
382,1103.028353,1.6389999999999998e-29,3,4,1387,26
383,1103.134508,5.718000000000001e-28,4,3,1387,1380
384,1103.4093289999998,5.4639999999999994e-30,3,4,1387,26
385,1103.6775480000001,2.2119999999999998e-30,4,3,1387,1380
386,1103.7153759999999,1.4690000000000002e-28,5,3,1387,1380
387,1103.904726,1.622e-27,4,3,1387,1380
388,1103.9082,3.5969999999999995e-30,4,7,1387,1380
389,1105.030835,1.3119999999999999e-28,4,3,1387,1380
390,1105.9819439999999,3.383999999999999e-26,4,6,15,1380
391,1106.005352,9.356e-30,4,3,1387,1380
392,1106.085516,9.647e-30,4,3,1387,1380
393,1106.228026,3.207e-30,3,7,1387,1380
394,1106.4265460000001,9.626e-30,4,7,1387,1380
395,1106.743948,6.231e-23,5,7,15,1380
396,1107.6432,1.798e-30,4,7,1387,1380
397,1107.664225,1.3090000000000002e-28,3,4,1387,26
398,1107.721828,3.9269999999999997e-28,4,4,1387,26
399,1107.833188,1.205e-28,4,3,1387,1380
400,1107.8789160000001,9.665e-28,5,3,1387,1380
401,1107.929175,4.793999999999999e-28,4,7,1387,1380
